date,start,end,duration_minutes,hours_slept,sleep_efficiency,bedtime_minutes,sleep_index
2022-08-05,2022-08-05 03:02:00,2022-08-05 07:30:00,267.0,4.45,0.9548872180451128,182.0,-3.05
2022-08-06,,,,,,,
2022-08-07,,,,,,,
2022-08-08,,,,,,,
2022-08-09,,,,,,,
2022-08-10,,,,,,,
2022-08-11,2022-08-11 03:24:00,2022-08-11 11:02:00,459.0,7.65,0.9520697167755992,204.0,0.15000000000000036
2022-08-12,2022-08-12 03:16:00,2022-08-12 10:21:00,425.0,7.083333333333333,0.9388235294117647,196.0,-0.41666666666666696
2022-08-13,2022-08-13 11:30:00,2022-08-13 15:40:00,250.0,4.166666666666667,1.0,690.0,-3.333333333333333
2022-08-14,,,,,,,
2022-08-15,,,,,,,
2022-08-16,,,,,,,
2022-08-17,2022-08-17 02:24:00,2022-08-17 13:50:00,686.0,11.433333333333334,0.9722627737226277,144.0,3.9333333333333336
2022-08-18,2022-08-18 00:00:00,2022-08-18 09:30:00,570.0,9.5,1.0,0.0,2.0
2022-08-19,,,,,,,
2022-08-20,,,,,,,
2022-08-21,2022-08-21 02:34:00,2022-08-21 11:00:00,506.0,8.433333333333334,0.9405940594059405,154.0,0.9333333333333336
2022-08-22,,,,,,,
2022-08-23,2022-08-23 02:03:00,2022-08-23 08:00:00,357.0,5.95,0.9551820728291317,123.0,-1.5499999999999998
2022-08-24,,,,,,,
2022-08-25,2022-08-25 02:16:00,2022-08-25 07:32:00,316.0,5.266666666666667,0.9556962025316456,136.0,-2.2333333333333334
2022-08-26,2022-08-26 02:25:00,2022-08-26 10:30:00,485.0,8.083333333333334,0.948559670781893,145.0,0.5833333333333339
2022-08-27,2022-08-27 02:00:00,2022-08-27 09:58:00,479.0,7.983333333333333,0.9498956158663883,120.0,0.4833333333333334
2022-08-28,,,,,,,
2022-08-29,2022-08-29 02:03:00,2022-08-29 10:47:00,524.0,8.733333333333333,0.9428571428571428,123.0,1.2333333333333325
2022-08-30,2022-08-30 14:19:00,2022-08-30 16:39:00,141.0,2.35,0.8936170212765957,859.0,-5.15
2022-08-31,2022-08-31 01:48:00,2022-08-31 08:30:00,402.0,6.7,0.9526184538653366,108.0,-0.7999999999999998
2022-09-01,2022-09-01 01:10:00,2022-09-01 10:00:00,530.0,8.833333333333334,0.9452830188679245,70.0,1.333333333333334
2022-09-02,2022-09-02 02:34:00,2022-09-02 10:01:00,447.0,7.45,0.9328859060402684,154.0,-0.04999999999999982
2022-09-03,,,,,,,
2022-09-04,2022-09-04 09:00:00,2022-09-04 11:30:00,149.0,2.4833333333333334,1.0,540.0,-5.016666666666667
2022-09-05,,,,,,,
2022-09-06,2022-09-06 16:00:00,2022-09-06 17:30:00,89.0,1.4833333333333334,0.9325842696629213,960.0,-6.016666666666667
2022-09-07,2022-09-07 08:00:00,2022-09-07 09:46:00,106.0,1.7666666666666666,0.839622641509434,480.0,-5.733333333333333
2022-09-08,2022-09-08 02:24:00,2022-09-08 08:00:00,336.0,5.6,0.9672619047619048,144.0,-1.9000000000000004
2022-09-09,2022-09-09 08:00:00,2022-09-09 10:27:00,148.0,2.466666666666667,1.0,480.0,-5.033333333333333
2022-09-10,,,,,,,
2022-09-11,,,,,,,
2022-09-12,,,,,,,
2022-09-13,2022-09-13 03:27:00,2022-09-13 08:00:00,273.0,4.55,0.9558823529411765,207.0,-2.95
2022-09-14,2022-09-14 03:28:00,2022-09-14 10:00:00,391.0,6.516666666666667,0.8132992327365729,208.0,-0.9833333333333334
2022-09-15,2022-09-15 02:19:00,2022-09-15 08:35:00,376.0,6.266666666666667,0.9521276595744681,139.0,-1.2333333333333334
2022-09-16,2022-09-16 02:22:00,2022-09-16 10:30:00,488.0,8.133333333333333,0.944558521560575,142.0,0.6333333333333329
2022-09-17,2022-09-17 03:07:00,2022-09-17 12:00:00,533.0,8.883333333333333,0.9624060150375939,187.0,1.3833333333333329
2022-09-18,2022-09-18 03:47:00,2022-09-18 11:31:00,463.0,7.716666666666667,0.958963282937365,227.0,0.21666666666666679
2022-09-19,2022-09-19 01:30:00,2022-09-19 11:30:00,600.0,10.0,0.9316666666666666,90.0,2.5
2022-09-20,2022-09-20 02:28:00,2022-09-20 08:00:00,331.0,5.516666666666667,0.9758308157099698,148.0,-1.9833333333333334
2022-09-21,2022-09-21 02:49:00,2022-09-21 06:54:00,246.0,4.1,0.9512195121951219,169.0,-3.4000000000000004
2022-09-22,2022-09-22 01:59:00,2022-09-22 08:43:00,404.0,6.733333333333333,0.9702970297029703,119.0,-0.7666666666666666
2022-09-23,2022-09-23 00:00:00,2022-09-23 10:30:00,630.0,10.5,0.9634920634920635,0.0,3.0
2022-09-24,2022-09-24 02:09:00,2022-09-24 11:30:00,560.0,9.333333333333334,0.9607142857142857,129.0,1.833333333333334
2022-09-25,,,,,,,
2022-09-26,,,,,,,
2022-09-27,,,,,,,
2022-09-28,,,,,,,
2022-09-29,,,,,,,
2022-09-30,2022-09-30 03:00:00,2022-09-30 10:57:00,478.0,7.966666666666667,0.9309623430962343,180.0,0.4666666666666668
2022-10-01,2022-10-01 03:30:00,2022-10-01 10:50:00,440.0,7.333333333333333,0.9251700680272109,210.0,-0.16666666666666696
2022-10-02,,,,,,,
2022-10-03,,,,,,,
2022-10-04,2022-10-04 02:08:00,2022-10-04 08:00:00,352.0,5.866666666666666,0.9572649572649573,128.0,-1.6333333333333337
2022-10-05,2022-10-05 03:19:00,2022-10-05 10:30:00,430.0,7.166666666666667,0.9095127610208816,199.0,-0.33333333333333304
2022-10-06,2022-10-06 01:42:00,2022-10-06 08:35:00,413.0,6.883333333333334,0.9514563106796117,102.0,-0.6166666666666663
2022-10-07,2022-10-07 03:38:00,2022-10-07 09:55:00,377.0,6.283333333333333,0.9336870026525199,218.0,-1.2166666666666668
2022-10-08,2022-10-08 02:29:00,2022-10-08 11:30:00,541.0,9.016666666666667,0.95,149.0,1.5166666666666675
2022-10-09,,,,,,,
2022-10-10,2022-10-09 21:30:00,2022-10-10 12:00:00,870.0,14.5,0.9126436781609195,1290.0,7.0
2022-10-11,2022-10-11 02:53:00,2022-10-11 08:00:00,307.0,5.116666666666666,0.9609120521172638,173.0,-2.3833333333333337
2022-10-12,2022-10-12 03:03:00,2022-10-12 08:00:00,296.0,4.933333333333334,0.9459459459459459,183.0,-2.5666666666666664
2022-10-13,2022-10-13 02:03:00,2022-10-13 08:44:00,401.0,6.683333333333334,0.9501246882793017,123.0,-0.8166666666666664
2022-10-14,2022-10-14 00:00:00,2022-10-14 11:49:00,709.0,11.816666666666666,0.9421720733427362,0.0,4.316666666666666
2022-10-15,2022-10-15 01:54:00,2022-10-15 10:00:00,486.0,8.1,0.9176954732510288,114.0,0.5999999999999996
2022-10-16,2022-10-16 02:53:00,2022-10-16 11:30:00,516.0,8.6,0.9244186046511628,173.0,1.0999999999999996
2022-10-17,,,,,,,
2022-10-18,2022-10-18 02:57:00,2022-10-18 08:39:00,343.0,5.716666666666667,0.9504373177842566,177.0,-1.7833333333333332
2022-10-19,2022-10-19 03:12:00,2022-10-19 08:30:00,317.0,5.283333333333333,0.9495268138801262,192.0,-2.216666666666667
2022-10-20,2022-10-20 02:45:00,2022-10-20 08:00:00,314.0,5.233333333333333,0.9713375796178344,165.0,-2.2666666666666666
2022-10-21,2022-10-21 04:01:00,2022-10-21 10:28:00,387.0,6.45,0.9689119170984456,241.0,-1.0499999999999998
2022-10-22,2022-10-22 03:45:00,2022-10-22 12:00:00,495.0,8.25,0.9252525252525252,225.0,0.75
2022-10-23,,,,,,,
2022-10-24,2022-10-24 01:33:00,2022-10-24 10:33:00,540.0,9.0,0.9462962962962963,93.0,1.5
2022-10-25,2022-10-25 04:43:00,2022-10-25 11:00:00,377.0,6.283333333333333,0.9389920424403183,283.0,-1.2166666666666668
2022-10-26,2022-10-26 02:09:00,2022-10-26 08:00:00,351.0,5.85,0.9629629629629629,129.0,-1.6500000000000004
2022-10-27,2022-10-27 04:36:00,2022-10-27 08:00:00,204.0,3.4,0.9704433497536946,276.0,-4.1
2022-10-28,2022-10-28 03:38:00,2022-10-28 10:50:00,432.0,7.2,0.9745370370370371,218.0,-0.2999999999999998
2022-10-29,2022-10-29 02:04:00,2022-10-29 12:00:00,596.0,9.933333333333334,0.9530201342281879,124.0,2.4333333333333336
2022-10-30,,,,,,,
2022-10-31,2022-10-31 03:30:00,2022-10-31 11:30:00,479.0,7.983333333333333,0.9331941544885177,210.0,0.4833333333333334
2022-11-01,2022-11-01 04:32:00,2022-11-01 08:00:00,207.0,3.45,0.9468599033816425,272.0,-4.05
2022-11-02,2022-11-02 02:23:00,2022-11-02 11:25:00,542.0,9.033333333333333,0.9520295202952029,143.0,1.5333333333333332
2022-11-03,2022-11-03 04:19:00,2022-11-03 08:30:00,250.0,4.166666666666667,0.964,259.0,-3.333333333333333
2022-11-04,,,,,,,
2022-11-05,,,,,,,
2022-11-06,,,,,,,
2022-11-07,2022-11-07 04:07:00,2022-11-07 12:00:00,473.0,7.883333333333334,0.9365750528541226,247.0,0.38333333333333375
2022-11-08,,,,,,,
2022-11-09,2022-11-09 02:56:00,2022-11-09 11:12:00,496.0,8.266666666666667,0.9556451612903226,176.0,0.7666666666666675
2022-11-10,,,,,,,
2022-11-11,2022-11-11 03:39:00,2022-11-11 11:00:00,441.0,7.35,0.9636363636363636,219.0,-0.15000000000000036
2022-11-12,2022-11-12 03:29:00,2022-11-12 11:43:00,495.0,8.25,0.9393939393939394,209.0,0.75
2022-11-13,,,,,,,
2022-11-14,2022-11-14 03:00:00,2022-11-14 11:50:00,531.0,8.85,0.9397363465160076,180.0,1.3499999999999996
2022-11-15,2022-11-15 03:55:00,2022-11-15 08:06:00,251.0,4.183333333333334,0.9484126984126984,235.0,-3.3166666666666664
2022-11-16,2022-11-16 03:53:00,2022-11-16 12:53:00,540.0,9.0,0.9666048237476809,233.0,1.5
2022-11-17,2022-11-17 03:00:00,2022-11-17 08:00:00,300.0,5.0,0.96,180.0,-2.5
2022-11-18,2022-11-18 03:10:00,2022-11-18 11:49:00,518.0,8.633333333333333,0.9594594594594594,190.0,1.1333333333333329
2022-11-19,,,,,,,
2022-11-20,2022-11-20 01:03:00,2022-11-20 13:35:00,752.0,12.533333333333333,0.9188829787234043,63.0,5.033333333333333
2022-11-21,2022-11-21 03:41:00,2022-11-21 12:30:00,529.0,8.816666666666666,0.8979206049149339,221.0,1.3166666666666664
2022-11-22,,,,,,,
2022-11-23,2022-11-23 04:08:00,2022-11-23 12:30:00,502.0,8.366666666666667,0.9342629482071713,248.0,0.8666666666666671
2022-11-24,,,,,,,
2022-11-25,,,,,,,
2022-11-26,2022-11-26 03:19:00,2022-11-26 12:50:00,571.0,9.516666666666667,0.9352014010507881,199.0,2.0166666666666675
2022-11-27,,,,,,,
2022-11-28,,,,,,,
2022-11-29,2022-11-29 02:23:00,2022-11-29 08:00:00,337.0,5.616666666666666,0.9584569732937686,143.0,-1.8833333333333337
2022-11-30,2022-11-30 02:21:00,2022-11-30 09:30:00,428.0,7.133333333333334,0.9509345794392523,141.0,-0.36666666666666625
2022-12-01,2022-12-01 05:38:00,2022-12-01 08:30:00,172.0,2.8666666666666667,0.953757225433526,338.0,-4.633333333333333
2022-12-02,,,,,,,
2022-12-03,2022-12-03 02:54:00,2022-12-03 10:30:00,455.0,7.583333333333333,0.9582417582417583,174.0,0.08333333333333304
2022-12-04,,,,,,,
2022-12-05,,,,,,,
2022-12-06,,,,,,,
2022-12-07,,,,,,,
2022-12-08,,,,,,,
2022-12-09,,,,,,,
2022-12-10,,,,,,,
2022-12-11,,,,,,,
2022-12-12,,,,,,,
2022-12-13,,,,,,,
2022-12-14,,,,,,,
2022-12-15,,,,,,,
2022-12-16,,,,,,,
2022-12-17,,,,,,,
2022-12-18,,,,,,,
2022-12-19,,,,,,,
2022-12-20,,,,,,,
2022-12-21,,,,,,,
2022-12-22,,,,,,,
2022-12-23,,,,,,,
2022-12-24,,,,,,,
2022-12-25,,,,,,,
2022-12-26,,,,,,,
2022-12-27,,,,,,,
2022-12-28,,,,,,,
2022-12-29,,,,,,,
2022-12-30,,,,,,,
2022-12-31,,,,,,,
2023-01-01,,,,,,,
2023-01-02,,,,,,,
2023-01-03,,,,,,,
2023-01-04,,,,,,,
2023-01-05,,,,,,,
2023-01-06,,,,,,,
2023-01-07,,,,,,,
2023-01-08,2023-01-08 03:16:00,2023-01-08 12:51:00,575.0,9.583333333333334,0.9721254355400697,196.0,2.083333333333334
2023-01-09,2023-01-08 23:00:00,2023-01-09 06:55:00,476.0,7.933333333333334,0.8928571428571429,1380.0,0.43333333333333357
2023-01-10,,,,,,,
2023-01-11,,,,,,,
2023-01-12,,,,,,,
2023-01-13,,,,,,,
2023-01-14,,,,,,,
2023-01-15,,,,,,,
2023-01-16,,,,,,,
2023-01-17,,,,,,,
2023-01-18,,,,,,,
2023-01-19,,,,,,,
2023-01-20,,,,,,,
2023-01-21,,,,,,,
2023-01-22,,,,,,,
2023-01-23,2023-01-22 22:30:00,2023-01-23 08:30:00,600.0,10.0,0.955,1350.0,2.5
2023-01-24,2023-01-24 03:37:00,2023-01-24 11:26:00,469.0,7.816666666666666,0.9402985074626866,217.0,0.31666666666666643
2023-01-25,2023-01-25 03:37:00,2023-01-25 08:18:00,282.0,4.7,0.9680851063829787,217.0,-2.8
2023-01-26,,,,,,,
2023-01-27,2023-01-27 03:00:00,2023-01-27 08:55:00,355.0,5.916666666666667,0.9492957746478873,180.0,-1.583333333333333
2023-01-28,,,,,,,
2023-01-29,,,,,,,
2023-01-30,2023-01-30 03:55:00,2023-01-30 11:41:00,465.0,7.75,0.9548387096774194,235.0,0.25
2023-01-31,2023-01-31 04:03:00,2023-01-31 11:00:00,416.0,6.933333333333334,0.9495192307692307,243.0,-0.5666666666666664
2023-02-01,2023-02-01 02:20:00,2023-02-01 08:10:00,350.0,5.833333333333333,0.9714285714285714,140.0,-1.666666666666667
2023-02-02,,,,,,,
2023-02-03,,,,,,,
2023-02-04,,,,,,,
2023-02-05,,,,,,,
2023-02-06,2023-02-06 04:57:00,2023-02-06 08:31:00,214.0,3.566666666666667,0.9579439252336449,297.0,-3.933333333333333
2023-02-07,2023-02-07 01:44:00,2023-02-07 11:30:00,585.0,9.75,0.9487179487179487,104.0,2.25
2023-02-08,2023-02-08 04:03:00,2023-02-08 09:04:00,300.0,5.0,0.9235880398671097,243.0,-2.5
2023-02-09,,,,,,,
2023-02-10,,,,,,,
2023-02-11,,,,,,,
2023-02-12,,,,,,,
2023-02-13,2023-02-13 02:26:00,2023-02-13 08:30:00,364.0,6.066666666666666,0.9423076923076923,146.0,-1.4333333333333336
2023-02-14,2023-02-14 04:47:00,2023-02-14 09:30:00,282.0,4.7,0.9290780141843972,287.0,-2.8
2023-02-15,2023-02-15 04:18:00,2023-02-15 10:08:00,350.0,5.833333333333333,0.9428571428571428,258.0,-1.666666666666667
2023-02-16,2023-02-16 02:19:00,2023-02-16 12:11:00,592.0,9.866666666666667,0.964527027027027,139.0,2.366666666666667
2023-02-17,2023-02-17 05:11:00,2023-02-17 10:30:00,318.0,5.3,0.940251572327044,311.0,-2.2
2023-02-18,,,,,,,
2023-02-19,,,,,,,
2023-02-20,2023-02-20 04:23:00,2023-02-20 08:30:00,247.0,4.116666666666666,0.9390243902439024,263.0,-3.3833333333333337
2023-02-21,,,,,,,
2023-02-22,2023-02-22 04:30:00,2023-02-22 11:30:00,420.0,7.0,0.8928571428571429,270.0,-0.5
2023-02-23,,,,,,,
2023-02-24,2023-02-24 03:46:00,2023-02-24 11:48:00,482.0,8.033333333333333,0.9688149688149689,226.0,0.5333333333333332
2023-02-25,,,,,,,
2023-02-26,2023-02-26 05:53:00,2023-02-26 10:58:00,304.0,5.066666666666666,0.9506578947368421,353.0,-2.4333333333333336
2023-02-27,,,,,,,
2023-02-28,,,,,,,
2023-03-01,2023-03-01 05:33:00,2023-03-01 11:00:00,327.0,5.45,0.9386503067484663,333.0,-2.05
2023-03-02,,,,,,,
2023-03-03,,,,,,,
2023-03-04,,,,,,,
2023-03-05,,,,,,,
2023-03-06,2023-03-06 03:35:00,2023-03-06 12:20:00,526.0,8.766666666666667,0.9771863117870723,215.0,1.2666666666666675
2023-03-07,,,,,,,
2023-03-08,,,,,,,
2023-03-09,,,,,,,
2023-03-10,,,,,,,
2023-03-11,,,,,,,
2023-03-12,,,,,,,
2023-03-13,,,,,,,
2023-03-14,,,,,,,
2023-03-15,,,,,,,
2023-03-16,,,,,,,
2023-03-17,,,,,,,
2023-03-18,,,,,,,
2023-03-19,,,,,,,
2023-03-20,,,,,,,
2023-03-21,,,,,,,
2023-03-22,,,,,,,
2023-03-23,,,,,,,
2023-03-24,,,,,,,
2023-03-25,,,,,,,
2023-03-26,,,,,,,
2023-03-27,,,,,,,
2023-03-28,,,,,,,
2023-03-29,2023-03-29 05:17:00,2023-03-29 11:45:00,388.0,6.466666666666667,0.9536082474226805,317.0,-1.0333333333333332
2023-03-30,,,,,,,
2023-03-31,,,,,,,
2023-04-01,,,,,,,
2023-04-02,,,,,,,
2023-04-03,2023-04-03 03:36:00,2023-04-03 11:36:00,480.0,8.0,0.9395833333333333,216.0,0.5
2023-04-04,,,,,,,
2023-04-05,,,,,,,
2023-04-06,,,,,,,
2023-04-07,,,,,,,
2023-04-08,,,,,,,
2023-04-09,,,,,,,
2023-04-10,,,,,,,
2023-04-11,2023-04-11 04:31:00,2023-04-11 11:28:00,416.0,6.933333333333334,0.9663461538461539,271.0,-0.5666666666666664
2023-04-12,,,,,,,
2023-04-13,,,,,,,
2023-04-14,,,,,,,
2023-04-15,,,,,,,
2023-04-16,,,,,,,
2023-04-17,,,,,,,
2023-04-18,,,,,,,
2023-04-19,,,,,,,
2023-04-20,,,,,,,
2023-04-21,,,,,,,
2023-04-22,,,,,,,
2023-04-23,,,,,,,
2023-04-24,,,,,,,
2023-04-25,,,,,,,
2023-04-26,,,,,,,
2023-04-27,,,,,,,
2023-04-28,,,,,,,
2023-04-29,,,,,,,
2023-04-30,,,,,,,
2023-05-01,,,,,,,
2023-05-02,,,,,,,
2023-05-03,,,,,,,
2023-05-04,,,,,,,
2023-05-05,,,,,,,
2023-05-06,,,,,,,
2023-05-07,,,,,,,
2023-05-08,,,,,,,
2023-05-09,,,,,,,
2023-05-10,,,,,,,
2023-05-11,,,,,,,
2023-05-12,,,,,,,
2023-05-13,,,,,,,
2023-05-14,,,,,,,
2023-05-15,2023-05-15 00:40:00,2023-05-15 08:30:00,469.0,7.816666666666666,0.9445628997867804,40.0,0.31666666666666643
2023-05-16,,,,,,,
2023-05-17,2023-05-17 01:51:00,2023-05-17 08:19:00,388.0,6.466666666666667,0.9742268041237113,111.0,-1.0333333333333332
2023-05-18,,,,,,,
2023-05-19,,,,,,,
2023-05-20,,,,,,,
2023-05-21,,,,,,,
2023-05-22,,,,,,,
2023-05-23,,,,,,,
2023-05-24,2023-05-24 02:00:00,2023-05-24 08:35:00,395.0,6.583333333333333,0.9189873417721519,120.0,-0.916666666666667
2023-05-25,,,,,,,
2023-05-26,,,,,,,
2023-05-27,,,,,,,
2023-05-28,,,,,,,
2023-05-29,,,,,,,
2023-05-30,2023-05-30 01:39:00,2023-05-30 08:11:00,393.0,6.55,0.9541984732824428,99.0,-0.9500000000000002
2023-05-31,2023-05-31 01:45:00,2023-05-31 08:20:00,394.0,6.566666666666666,0.9619289340101523,105.0,-0.9333333333333336
2023-06-01,,,,,,,
2023-06-02,,,,,,,
2023-06-03,,,,,,,
2023-06-04,,,,,,,
2023-06-05,2023-06-05 03:15:00,2023-06-05 08:30:00,315.0,5.25,0.9841269841269841,195.0,-2.25
2023-06-06,,,,,,,
2023-06-07,,,,,,,
2023-06-08,,,,,,,
2023-06-09,,,,,,,
2023-06-10,,,,,,,
2023-06-11,,,,,,,
2023-06-12,,,,,,,
2023-06-13,2023-06-13 02:00:00,2023-06-13 12:30:00,629.0,10.483333333333333,0.9268680445151033,120.0,2.9833333333333325
2023-06-14,,,,,,,
2023-06-15,,,,,,,
2023-06-16,,,,,,,
2023-06-17,,,,,,,
2023-06-18,,,,,,,
2023-06-19,,,,,,,
2023-06-20,,,,,,,
2023-06-21,,,,,,,
2023-06-22,,,,,,,
2023-06-23,,,,,,,
2023-06-24,,,,,,,
2023-06-25,,,,,,,
2023-06-26,,,,,,,
2023-06-27,,,,,,,
2023-06-28,,,,,,,
2023-06-29,,,,,,,
2023-06-30,,,,,,,
2023-07-01,,,,,,,
2023-07-02,,,,,,,
2023-07-03,,,,,,,
2023-07-04,,,,,,,
2023-07-05,,,,,,,
2023-07-06,,,,,,,
2023-07-07,,,,,,,
2023-07-08,,,,,,,
2023-07-09,,,,,,,
2023-07-10,,,,,,,
2023-07-11,,,,,,,
2023-07-12,2023-07-12 04:39:00,2023-07-12 13:00:00,500.0,8.333333333333334,0.93,279.0,0.8333333333333339
2023-07-13,2023-07-13 02:00:00,2023-07-13 08:46:00,406.0,6.766666666666667,0.9482758620689655,120.0,-0.7333333333333334
2023-07-14,,,,,,,
2023-07-15,,,,,,,
2023-07-16,,,,,,,
2023-07-17,2023-07-17 18:03:00,2023-07-17 20:00:00,117.0,1.95,0.9482758620689655,1083.0,-5.55
2023-07-18,,,,,,,
2023-07-19,,,,,,,
2023-07-20,,,,,,,
2023-07-21,,,,,,,
2023-07-22,,,,,,,
2023-07-23,,,,,,,
2023-07-24,,,,,,,
2023-07-25,,,,,,,
2023-07-26,,,,,,,
2023-07-27,,,,,,,
2023-07-28,,,,,,,
2023-07-29,,,,,,,
2023-07-30,,,,,,,
2023-07-31,,,,,,,
2023-08-01,,,,,,,
2023-08-02,,,,,,,
2023-08-03,,,,,,,
2023-08-04,,,,,,,
2023-08-05,,,,,,,
2023-08-06,,,,,,,
2023-08-07,,,,,,,
2023-08-08,,,,,,,
2023-08-09,,,,,,,
2023-08-10,,,,,,,
2023-08-11,,,,,,,
2023-08-12,,,,,,,
2023-08-13,,,,,,,
2023-08-14,,,,,,,
2023-08-15,,,,,,,
2023-08-16,,,,,,,
2023-08-17,,,,,,,
2023-08-18,,,,,,,
2023-08-19,,,,,,,
2023-08-20,,,,,,,
2023-08-21,,,,,,,
2023-08-22,2023-08-22 01:55:00,2023-08-22 11:47:00,592.0,9.866666666666667,0.9611486486486487,115.0,2.366666666666667
2023-08-23,2023-08-23 01:04:00,2023-08-23 07:22:00,378.0,6.3,0.9630606860158312,64.0,-1.2000000000000002
2023-08-24,2023-08-24 02:28:00,2023-08-24 11:57:00,569.0,9.483333333333333,0.9367311072056239,148.0,1.9833333333333325
2023-08-25,2023-08-25 01:16:00,2023-08-25 15:30:00,854.0,14.233333333333333,0.9262295081967213,76.0,6.7333333333333325
2023-08-26,,,,,,,
2023-08-27,,,,,,,
2023-08-28,2023-08-28 01:29:00,2023-08-28 07:30:00,360.0,6.0,0.95,89.0,-1.5
2023-08-29,,,,,,,
2023-08-30,,,,,,,
2023-08-31,,,,,,,
2023-09-01,,,,,,,
2023-09-02,,,,,,,
2023-09-03,,,,,,,
2023-09-04,,,,,,,
2023-09-05,,,,,,,
2023-09-06,,,,,,,
2023-09-07,2023-09-07 02:02:00,2023-09-07 09:30:00,447.0,7.45,0.970917225950783,122.0,-0.04999999999999982
2023-09-08,2023-09-08 03:34:00,2023-09-08 07:33:00,239.0,3.9833333333333334,0.9623430962343096,214.0,-3.5166666666666666
2023-09-09,2023-09-09 02:51:00,2023-09-09 06:49:00,238.0,3.966666666666667,0.9497907949790795,171.0,-3.533333333333333
2023-09-10,,,,,,,
2023-09-11,,,,,,,
2023-09-12,2023-09-12 03:29:00,2023-09-12 09:00:00,331.0,5.516666666666667,0.9454545454545454,209.0,-1.9833333333333334
2023-09-13,2023-09-13 02:31:00,2023-09-13 08:30:00,358.0,5.966666666666667,0.946927374301676,151.0,-1.5333333333333332
2023-09-14,2023-09-14 02:52:00,2023-09-14 09:19:00,387.0,6.45,0.9740932642487047,172.0,-1.0499999999999998
2023-09-15,2023-09-15 04:29:00,2023-09-15 08:30:00,241.0,4.016666666666667,0.966804979253112,269.0,-3.4833333333333334
2023-09-16,2023-09-16 05:00:00,2023-09-16 07:30:00,150.0,2.5,1.0,300.0,-5.0
2023-09-17,,,,,,,
2023-09-18,2023-09-17 20:00:00,2023-09-18 12:30:00,990.0,16.5,0.9535822401614531,1200.0,9.0
2023-09-19,2023-09-19 02:07:00,2023-09-19 09:22:00,435.0,7.25,0.9678899082568807,127.0,-0.25
2023-09-20,2023-09-20 03:03:00,2023-09-20 08:52:00,348.0,5.8,0.9054441260744985,183.0,-1.7000000000000002
2023-09-21,2023-09-21 00:48:00,2023-09-21 10:00:00,551.0,9.183333333333334,0.9728260869565217,48.0,1.6833333333333336
2023-09-22,2023-09-22 04:04:00,2023-09-22 09:00:00,296.0,4.933333333333334,0.9457627118644067,244.0,-2.5666666666666664
2023-09-23,2023-09-23 04:15:00,2023-09-23 12:30:00,494.0,8.233333333333333,0.9635627530364372,255.0,0.7333333333333325
2023-09-24,,,,,,,
2023-09-25,2023-09-25 04:00:00,2023-09-25 12:57:00,537.0,8.95,0.9702048417132216,240.0,1.4499999999999993
2023-09-26,2023-09-26 13:00:00,2023-09-26 15:35:00,155.0,2.5833333333333335,0.9935483870967742,780.0,-4.916666666666666
2023-09-27,2023-09-26 23:11:00,2023-09-27 07:30:00,499.0,8.316666666666666,0.8353413654618473,1391.0,0.8166666666666664
2023-09-28,2023-09-28 04:11:00,2023-09-28 09:30:00,319.0,5.316666666666666,0.9591194968553459,251.0,-2.1833333333333336
2023-09-29,2023-09-29 03:11:00,2023-09-29 07:30:00,259.0,4.316666666666666,0.9224806201550387,191.0,-3.1833333333333336
2023-09-30,2023-09-30 04:01:00,2023-09-30 06:54:00,173.0,2.8833333333333333,0.9942196531791907,241.0,-4.616666666666667
2023-10-01,,,,,,,
2023-10-02,2023-10-02 08:57:00,2023-10-02 16:21:00,444.0,7.4,0.9234234234234234,537.0,-0.09999999999999964
2023-10-03,2023-10-03 04:30:00,2023-10-03 10:06:00,336.0,5.6,0.9464285714285714,270.0,-1.9000000000000004
2023-10-04,2023-10-04 05:02:00,2023-10-04 12:12:00,430.0,7.166666666666667,0.8700696055684455,302.0,-0.33333333333333304
2023-10-05,,,,,,,
2023-10-06,,,,,,,
2023-10-07,,,,,,,
2023-10-08,,,,,,,
2023-10-09,2023-10-09 13:43:00,2023-10-09 15:35:00,112.0,1.8666666666666667,0.9911504424778761,823.0,-5.633333333333333
2023-10-10,2023-10-10 01:04:00,2023-10-10 09:30:00,505.0,8.416666666666666,0.9426877470355731,64.0,0.9166666666666661
2023-10-11,2023-10-11 03:42:00,2023-10-11 08:53:00,311.0,5.183333333333334,0.9581993569131833,222.0,-2.3166666666666664
2023-10-12,,,,,,,
2023-10-13,2023-10-13 00:37:00,2023-10-13 07:04:00,387.0,6.45,0.917098445595855,37.0,-1.0499999999999998
2023-10-14,2023-10-13 23:30:00,2023-10-14 09:34:00,604.0,10.066666666666666,0.9187396351575456,1410.0,2.5666666666666664
2023-10-15,,,,,,,
2023-10-16,2023-10-16 12:00:00,2023-10-16 15:00:00,180.0,3.0,0.7877094972067039,720.0,-4.5
2023-10-17,2023-10-17 05:51:00,2023-10-17 09:48:00,236.0,3.933333333333333,0.9872881355932204,351.0,-3.566666666666667
2023-10-18,2023-10-18 14:21:00,2023-10-18 17:00:00,159.0,2.65,0.9937106918238994,861.0,-4.85
2023-10-19,2023-10-19 05:10:00,2023-10-19 09:00:00,229.0,3.816666666666667,0.9781659388646288,310.0,-3.683333333333333
2023-10-20,,,,,,,
2023-10-21,,,,,,,
2023-10-22,2023-10-22 04:30:00,2023-10-22 11:59:00,450.0,7.5,0.8641425389755011,270.0,0.0
